"","X","Dataset","Fold","Repeat","Method","MethodType","AUC","Popt","ACC"
"8333",2533,"columba","Fold-41","Rep-5","Ridor","R-non-EA",0.597027972027972,0.461788872519264,0.177083333333333
"8334",2534,"columba","Fold-41","Rep-5","Ridor","R-ad",0.597027972027972,0.683139744578048,0.53125
"8335",2535,"columba","Fold-41","Rep-5","Ridor","R-ee",0.597027972027972,0.683139744578048,0.53125
"8336",2536,"columba","Fold-41","Rep-5","Ridor","R-dd",0.597027972027972,0.670959870824174,0.53125
"8337",2537,"columba","Fold-41","Rep-5","IBk","R-non-EA",0.753478292540792,0.641069403745343,0.354166666666667
"8338",2538,"columba","Fold-41","Rep-5","IBk","R-ad",0.753478292540792,0.803153903230627,0.625
"8339",2539,"columba","Fold-41","Rep-5","IBk","R-ee",0.753478292540792,0.850029825016942,0.6875
"8340",2540,"columba","Fold-41","Rep-5","IBk","R-dd",0.753478292540792,0.693696454553739,0.541666666666667
"8341",2541,"columba","Fold-41","Rep-5","NS.UP","R-unsup",0.501821095571096,0.0295807468449903,0
"8342",2542,"columba","Fold-41","Rep-5","ND.UP","R-unsup",0.3814831002331,0.458198411086376,0
"8343",2543,"columba","Fold-41","Rep-5","NF.UP","R-unsup",0.677520396270396,0.46092034456152,0
"8344",2544,"columba","Fold-41","Rep-5","Entropy.UP","R-unsup",0.446295891608392,0.578044599727211,0
"8345",2545,"columba","Fold-41","Rep-5","LT.UP","R-unsup",0.673823572261072,0.561142720416623,0.28125
"8346",2546,"columba","Fold-41","Rep-5","FIX.UP","R-unsup",0.539554195804196,0.197588442211671,0
"8347",2547,"columba","Fold-41","Rep-5","NDEV.UP","R-unsup",0.529010052447553,0.5801175954366,0.395833333333333
"8348",2548,"columba","Fold-41","Rep-5","AGE.UP","R-unsup",0.523018648018648,0.669792274490276,0.5
"8349",2549,"columba","Fold-41","Rep-5","NUC.UP","R-unsup",0.425717511655012,0.5443924238039,0.0520833333333333
"8350",2550,"columba","Fold-41","Rep-5","EXP.UP","R-unsup",0.541830565268065,0.569292952971977,0.260416666666667
"8351",2551,"columba","Fold-41","Rep-5","REXP.UP","R-unsup",0.481169871794872,0.557821830691235,0.25
"8352",2552,"columba","Fold-41","Rep-5","SEXP.UP","R-unsup",0.496284965034965,0.536856716002099,0.25
"8353",2553,"columba","Fold-51","Rep-5","EALR","EALR",0.688098786459442,0.785328467286328,0.584415584415584
"8355",2555,"columba","Fold-51","Rep-5","NaiveBayes","R-non-EA",0.701596763891846,0.525343356958143,0.298701298701299
"8356",2556,"columba","Fold-51","Rep-5","NaiveBayes","R-ad",0.701596763891846,0.666618788620866,0.441558441558442
"8357",2557,"columba","Fold-51","Rep-5","NaiveBayes","R-ee",0.701596763891846,0.818613180705646,0.623376623376623
"8358",2558,"columba","Fold-51","Rep-5","NaiveBayes","R-dd",0.701596763891846,0.570826868095313,0.441558441558442
"8359",2559,"columba","Fold-51","Rep-5","SimpleLogistic","R-non-EA",0.718203108367043,0.56547902046777,0.363636363636364
"8360",2560,"columba","Fold-51","Rep-5","SimpleLogistic","R-ad",0.718203108367043,0.766971602817265,0.506493506493506
"8361",2561,"columba","Fold-51","Rep-5","SimpleLogistic","R-ee",0.718203108367043,0.843200940211325,0.688311688311688
"8362",2562,"columba","Fold-51","Rep-5","SimpleLogistic","R-dd",0.718203108367043,0.611697898659763,0.480519480519481
"8363",2563,"columba","Fold-51","Rep-5","LMT","R-non-EA",0.718203108367043,0.56547902046777,0.363636363636364
"8364",2564,"columba","Fold-51","Rep-5","LMT","R-ad",0.718203108367043,0.766971602817265,0.506493506493506
"8365",2565,"columba","Fold-51","Rep-5","LMT","R-ee",0.718203108367043,0.843200940211325,0.688311688311688
"8366",2566,"columba","Fold-51","Rep-5","LMT","R-dd",0.718203108367043,0.611697898659763,0.480519480519481
"8367",2567,"columba","Fold-51","Rep-5","RBFNetwork","R-non-EA",0.624143070044709,0.622991396416516,0.38961038961039
"8368",2568,"columba","Fold-51","Rep-5","RBFNetwork","R-ad",0.624143070044709,0.822638986302318,0.662337662337662
"8369",2569,"columba","Fold-51","Rep-5","RBFNetwork","R-ee",0.624143070044709,0.828104169141463,0.675324675324675
"8370",2570,"columba","Fold-51","Rep-5","RBFNetwork","R-dd",0.624143070044709,0.755043889379815,0.623376623376623
"8371",2571,"columba","Fold-51","Rep-5","JRip","R-non-EA",0.659122844368746,0.509798487250209,0.25974025974026
"8372",2572,"columba","Fold-51","Rep-5","JRip","R-ad",0.659122844368746,0.735066587524766,0.467532467532468
"8373",2573,"columba","Fold-51","Rep-5","JRip","R-ee",0.659122844368746,0.828678706236521,0.714285714285714
"8374",2574,"columba","Fold-51","Rep-5","JRip","R-dd",0.659122844368746,0.59188446137042,0.454545454545455
"8375",2575,"columba","Fold-51","Rep-5","Logistic","R-non-EA",0.725143708750266,0.585824511376127,0.38961038961039
"8376",2576,"columba","Fold-51","Rep-5","Logistic","R-ad",0.725143708750266,0.768409968504069,0.519480519480519
"8377",2577,"columba","Fold-51","Rep-5","Logistic","R-ee",0.725143708750266,0.846130270113799,0.714285714285714
"8378",2578,"columba","Fold-51","Rep-5","Logistic","R-dd",0.725143708750266,0.626157419069611,0.493506493506494
"8379",2579,"columba","Fold-51","Rep-5","RandomForest","R-non-EA",0.751969342133277,0.653173811594189,0.415584415584416
"8380",2580,"columba","Fold-51","Rep-5","RandomForest","R-ad",0.751969342133277,0.792596158947225,0.584415584415584
"8381",2581,"columba","Fold-51","Rep-5","RandomForest","R-ee",0.751969342133277,0.849818231725617,0.675324675324675
"8382",2582,"columba","Fold-51","Rep-5","RandomForest","R-dd",0.751969342133277,0.705854209142866,0.558441558441558
"8383",2583,"columba","Fold-51","Rep-5","SMO","R-non-EA",0.62493080689802,0.496896690502116,0.233766233766234
"8384",2584,"columba","Fold-51","Rep-5","SMO","R-ad",0.62493080689802,0.601414898701718,0.441558441558442
"8385",2585,"columba","Fold-51","Rep-5","SMO","R-ee",0.62493080689802,0.601134710722291,0.441558441558442
"8386",2586,"columba","Fold-51","Rep-5","SMO","R-dd",0.62493080689802,0.578085456306083,0.441558441558442
"8387",2587,"columba","Fold-51","Rep-5","J48","R-non-EA",0.691462635724931,0.585753705661188,0.337662337662338
"8388",2588,"columba","Fold-51","Rep-5","J48","R-ad",0.691462635724931,0.747993671888789,0.480519480519481
"8389",2589,"columba","Fold-51","Rep-5","J48","R-ee",0.691462635724931,0.835840189608988,0.662337662337662
"8390",2590,"columba","Fold-51","Rep-5","J48","R-dd",0.691462635724931,0.601878169788987,0.480519480519481
"8391",2591,"columba","Fold-51","Rep-5","Ridor","R-non-EA",0.60083031722376,0.543213685179908,0.246753246753247
"8392",2592,"columba","Fold-51","Rep-5","Ridor","R-ad",0.60083031722376,0.727329555599332,0.584415584415584
"8393",2593,"columba","Fold-51","Rep-5","Ridor","R-ee",0.60083031722376,0.727795861224573,0.584415584415584
"8394",2594,"columba","Fold-51","Rep-5","Ridor","R-dd",0.60083031722376,0.723863114432543,0.584415584415584
"8395",2595,"columba","Fold-51","Rep-5","IBk","R-non-EA",0.732531403023206,0.642956559629119,0.363636363636364
"8396",2596,"columba","Fold-51","Rep-5","IBk","R-ad",0.732531403023206,0.776268381509957,0.61038961038961
"8397",2597,"columba","Fold-51","Rep-5","IBk","R-ee",0.732531403023206,0.831100258616445,0.675324675324675
"8398",2598,"columba","Fold-51","Rep-5","IBk","R-dd",0.732531403023206,0.716614641245812,0.584415584415584
"8399",2599,"columba","Fold-51","Rep-5","NS.UP","R-unsup",0.503342559080264,0.0308388845410766,0
"8400",2600,"columba","Fold-51","Rep-5","ND.UP","R-unsup",0.413093463913136,0.473662329859135,0
"8401",2601,"columba","Fold-51","Rep-5","NF.UP","R-unsup",0.651841601021929,0.447737355409541,0
"8402",2602,"columba","Fold-51","Rep-5","Entropy.UP","R-unsup",0.50217159889291,0.623908834665729,0
"8403",2603,"columba","Fold-51","Rep-5","LT.UP","R-unsup",0.638620395997445,0.601398714506281,0.376623376623377
"8404",2604,"columba","Fold-51","Rep-5","FIX.UP","R-unsup",0.543772620821801,0.222790915058333,0
"8405",2605,"columba","Fold-51","Rep-5","NDEV.UP","R-unsup",0.57179050457739,0.645703817893869,0.519480519480519
"8406",2606,"columba","Fold-51","Rep-5","AGE.UP","R-unsup",0.598169044070683,0.757217621981868,0.61038961038961
"8407",2607,"columba","Fold-51","Rep-5","NUC.UP","R-unsup",0.488822652757079,0.592966775783428,0.116883116883117
"8408",2608,"columba","Fold-51","Rep-5","EXP.UP","R-unsup",0.570215030870769,0.576236417724217,0.272727272727273
"8409",2609,"columba","Fold-51","Rep-5","REXP.UP","R-unsup",0.548137108792846,0.553308544407155,0.246753246753247
"8410",2610,"columba","Fold-51","Rep-5","SEXP.UP","R-unsup",0.546199701937407,0.556295530325657,0.246753246753247
"8411",2611,"columba","Fold-61","Rep-5","EALR","EALR",0.571737588652482,0.662479549957462,0.42
"8413",2613,"columba","Fold-61","Rep-5","NaiveBayes","R-non-EA",0.652163120567376,0.455835779918031,0.18
"8414",2614,"columba","Fold-61","Rep-5","NaiveBayes","R-ad",0.652163120567376,0.624259735763293,0.35
"8415",2615,"columba","Fold-61","Rep-5","NaiveBayes","R-ee",0.652163120567376,0.765221465281158,0.6
"8416",2616,"columba","Fold-61","Rep-5","NaiveBayes","R-dd",0.652163120567376,0.51331738897805,0.35
"8417",2617,"columba","Fold-61","Rep-5","SimpleLogistic","R-non-EA",0.68563829787234,0.52051203581011,0.24
"8418",2618,"columba","Fold-61","Rep-5","SimpleLogistic","R-ad",0.68563829787234,0.723691856584858,0.48
"8419",2619,"columba","Fold-61","Rep-5","SimpleLogistic","R-ee",0.68563829787234,0.787294318529602,0.6
"8420",2620,"columba","Fold-61","Rep-5","SimpleLogistic","R-dd",0.68563829787234,0.553354567406835,0.37
"8421",2621,"columba","Fold-61","Rep-5","LMT","R-non-EA",0.69790780141844,0.534612667188058,0.27
"8422",2622,"columba","Fold-61","Rep-5","LMT","R-ad",0.69790780141844,0.733872119489968,0.48
"8423",2623,"columba","Fold-61","Rep-5","LMT","R-ee",0.69790780141844,0.793597285639493,0.61
"8424",2624,"columba","Fold-61","Rep-5","LMT","R-dd",0.69790780141844,0.546613317033426,0.37
"8425",2625,"columba","Fold-61","Rep-5","RBFNetwork","R-non-EA",0.497925531914894,0.518189134488638,0.24
"8426",2626,"columba","Fold-61","Rep-5","RBFNetwork","R-ad",0.497925531914894,0.781470440400191,0.59
"8427",2627,"columba","Fold-61","Rep-5","RBFNetwork","R-ee",0.497925531914894,0.788027309538868,0.58
"8428",2628,"columba","Fold-61","Rep-5","RBFNetwork","R-dd",0.497925531914894,0.624797010660518,0.46
"8429",2629,"columba","Fold-61","Rep-5","JRip","R-non-EA",0.618936170212766,0.471407682788927,0.18
"8430",2630,"columba","Fold-61","Rep-5","JRip","R-ad",0.618936170212766,0.718888120568657,0.43
"8431",2631,"columba","Fold-61","Rep-5","JRip","R-ee",0.618936170212766,0.787824792430042,0.61
"8432",2632,"columba","Fold-61","Rep-5","JRip","R-dd",0.618936170212766,0.602161189960015,0.43
"8433",2633,"columba","Fold-61","Rep-5","Logistic","R-non-EA",0.688404255319149,0.524788320527576,0.25
"8434",2634,"columba","Fold-61","Rep-5","Logistic","R-ad",0.688404255319149,0.726542964946145,0.5
"8435",2635,"columba","Fold-61","Rep-5","Logistic","R-ee",0.688404255319149,0.787511948852904,0.61
"8436",2636,"columba","Fold-61","Rep-5","Logistic","R-dd",0.688404255319149,0.565251691747055,0.39
"8437",2637,"columba","Fold-61","Rep-5","RandomForest","R-non-EA",0.70813829787234,0.574000733024167,0.35
"8438",2638,"columba","Fold-61","Rep-5","RandomForest","R-ad",0.70813829787234,0.71340428987652,0.43
"8439",2639,"columba","Fold-61","Rep-5","RandomForest","R-ee",0.70813829787234,0.811118793615938,0.64
"8440",2640,"columba","Fold-61","Rep-5","RandomForest","R-dd",0.70813829787234,0.574133729300456,0.4
"8441",2641,"columba","Fold-61","Rep-5","SMO","R-non-EA",0.605106382978723,0.441893081573081,0.15
"8442",2642,"columba","Fold-61","Rep-5","SMO","R-ad",0.605106382978723,0.544758169629104,0.35
"8443",2643,"columba","Fold-61","Rep-5","SMO","R-ee",0.605106382978723,0.544758169629104,0.35
"8444",2644,"columba","Fold-61","Rep-5","SMO","R-dd",0.605106382978723,0.526612485776043,0.35
"8445",2645,"columba","Fold-61","Rep-5","J48","R-non-EA",0.662765957446809,0.475294802256363,0.2
"8446",2646,"columba","Fold-61","Rep-5","J48","R-ad",0.662765957446809,0.699743453136758,0.38
"8447",2647,"columba","Fold-61","Rep-5","J48","R-ee",0.662765957446809,0.784117520336906,0.6
"8448",2648,"columba","Fold-61","Rep-5","J48","R-dd",0.662765957446809,0.51916771510854,0.35
"8449",2649,"columba","Fold-61","Rep-5","Ridor","R-non-EA",0.621489361702128,0.484386157860451,0.22
"8450",2650,"columba","Fold-61","Rep-5","Ridor","R-ad",0.621489361702128,0.5202687130248,0.28
"8451",2651,"columba","Fold-61","Rep-5","Ridor","R-ee",0.621489361702128,0.5202687130248,0.28
"8452",2652,"columba","Fold-61","Rep-5","Ridor","R-dd",0.621489361702128,0.465632166994963,0.28
"8453",2653,"columba","Fold-61","Rep-5","IBk","R-non-EA",0.623510638297872,0.522531161577433,0.28
"8454",2654,"columba","Fold-61","Rep-5","IBk","R-ad",0.623510638297872,0.682759975628827,0.41
"8455",2655,"columba","Fold-61","Rep-5","IBk","R-ee",0.623510638297872,0.777519089835363,0.61
"8456",2656,"columba","Fold-61","Rep-5","IBk","R-dd",0.623510638297872,0.561131828820085,0.37
"8457",2657,"columba","Fold-61","Rep-5","NS.UP","R-unsup",0.503918439716312,0.0311037559536663,0
"8458",2658,"columba","Fold-61","Rep-5","ND.UP","R-unsup",0.397304964539007,0.462090384472447,0
"8459",2659,"columba","Fold-61","Rep-5","NF.UP","R-unsup",0.630939716312057,0.484366510508084,0.01
"8460",2660,"columba","Fold-61","Rep-5","Entropy.UP","R-unsup",0.458404255319149,0.579204969219147,0.01
"8461",2661,"columba","Fold-61","Rep-5","LT.UP","R-unsup",0.636170212765957,0.595370821616968,0.3
"8462",2662,"columba","Fold-61","Rep-5","FIX.UP","R-unsup",0.467801418439716,0.2225179376292,0
"8463",2663,"columba","Fold-61","Rep-5","NDEV.UP","R-unsup",0.495159574468085,0.601202256354485,0.4
"8464",2664,"columba","Fold-61","Rep-5","AGE.UP","R-unsup",0.548563829787234,0.684698245719991,0.49
"8465",2665,"columba","Fold-61","Rep-5","NUC.UP","R-unsup",0.448297872340426,0.562454990862747,0.06
"8466",2666,"columba","Fold-61","Rep-5","EXP.UP","R-unsup",0.498900709219858,0.510167038766734,0.21
"8467",2667,"columba","Fold-61","Rep-5","REXP.UP","R-unsup",0.531702127659574,0.48741711341375,0.19
"8468",2668,"columba","Fold-61","Rep-5","SEXP.UP","R-unsup",0.48313829787234,0.506685709277409,0.22
"8469",2669,"columba","Fold-71","Rep-5","EALR","EALR",0.61694685369597,0.730306630011511,0.555555555555556
"8471",2671,"columba","Fold-71","Rep-5","NaiveBayes","R-non-EA",0.703572830781311,0.531950821759147,0.303030303030303
"8472",2672,"columba","Fold-71","Rep-5","NaiveBayes","R-ad",0.703572830781311,0.738007820504537,0.515151515151515
"8473",2673,"columba","Fold-71","Rep-5","NaiveBayes","R-ee",0.703572830781311,0.871036974832879,0.737373737373737
"8474",2674,"columba","Fold-71","Rep-5","NaiveBayes","R-dd",0.703572830781311,0.61585069137842,0.474747474747475
"8475",2675,"columba","Fold-71","Rep-5","SimpleLogistic","R-non-EA",0.727843809115894,0.5963042575822,0.373737373737374
"8476",2676,"columba","Fold-71","Rep-5","SimpleLogistic","R-ad",0.727843809115894,0.82177422505778,0.646464646464647
"8477",2677,"columba","Fold-71","Rep-5","SimpleLogistic","R-ee",0.727843809115894,0.877298233388703,0.737373737373737
"8478",2678,"columba","Fold-71","Rep-5","SimpleLogistic","R-dd",0.727843809115894,0.672198702346571,0.505050505050505
"8479",2679,"columba","Fold-71","Rep-5","LMT","R-non-EA",0.694828140057822,0.562410729604903,0.292929292929293
"8480",2680,"columba","Fold-71","Rep-5","LMT","R-ad",0.694828140057822,0.778856460300431,0.646464646464647
"8481",2681,"columba","Fold-71","Rep-5","LMT","R-ee",0.694828140057822,0.845264928425391,0.737373737373737
"8482",2682,"columba","Fold-71","Rep-5","LMT","R-dd",0.694828140057822,0.629250265473428,0.494949494949495
"8483",2683,"columba","Fold-71","Rep-5","RBFNetwork","R-non-EA",0.597066067030731,0.595308656900146,0.414141414141414
"8484",2684,"columba","Fold-71","Rep-5","RBFNetwork","R-ad",0.597066067030731,0.844007371275946,0.727272727272727
"8485",2685,"columba","Fold-71","Rep-5","RBFNetwork","R-ee",0.597066067030731,0.860365562009667,0.747474747474748
"8486",2686,"columba","Fold-71","Rep-5","RBFNetwork","R-dd",0.597066067030731,0.67525265126891,0.515151515151515
"8487",2687,"columba","Fold-71","Rep-5","JRip","R-non-EA",0.676357211692901,0.554818963975039,0.383838383838384
"8488",2688,"columba","Fold-71","Rep-5","JRip","R-ad",0.676357211692901,0.820594591637502,0.707070707070707
"8489",2689,"columba","Fold-71","Rep-5","JRip","R-ee",0.676357211692901,0.862694156647127,0.737373737373737
"8490",2690,"columba","Fold-71","Rep-5","JRip","R-dd",0.676357211692901,0.587771603728275,0.464646464646465
"8491",2691,"columba","Fold-71","Rep-5","Logistic","R-non-EA",0.720598208230717,0.582665938313989,0.333333333333333
"8492",2692,"columba","Fold-71","Rep-5","Logistic","R-ad",0.720598208230717,0.798887845376063,0.606060606060606
"8493",2693,"columba","Fold-71","Rep-5","Logistic","R-ee",0.720598208230717,0.875494380812462,0.737373737373737
"8494",2694,"columba","Fold-71","Rep-5","Logistic","R-dd",0.720598208230717,0.664349954042135,0.515151515151515
"8495",2695,"columba","Fold-71","Rep-5","RandomForest","R-non-EA",0.728343505728665,0.603508891203985,0.353535353535354
"8496",2696,"columba","Fold-71","Rep-5","RandomForest","R-ad",0.728343505728665,0.796876748634624,0.616161616161616
"8497",2697,"columba","Fold-71","Rep-5","RandomForest","R-ee",0.728343505728665,0.868719985895941,0.737373737373737
"8498",2698,"columba","Fold-71","Rep-5","RandomForest","R-dd",0.728343505728665,0.673166946715468,0.535353535353535
"8499",2699,"columba","Fold-71","Rep-5","SMO","R-non-EA",0.668254988042974,0.543796894190078,0.232323232323232
"8500",2700,"columba","Fold-71","Rep-5","SMO","R-ad",0.668254988042974,0.677793463879306,0.484848484848485
"8501",2701,"columba","Fold-71","Rep-5","SMO","R-ee",0.668254988042974,0.677793463879306,0.484848484848485
"8502",2702,"columba","Fold-71","Rep-5","SMO","R-dd",0.668254988042974,0.636222785766158,0.484848484848485
"8503",2703,"columba","Fold-71","Rep-5","J48","R-non-EA",0.684441589035229,0.50146604468343,0.171717171717172
"8504",2704,"columba","Fold-71","Rep-5","J48","R-ad",0.684441589035229,0.791320949048333,0.565656565656566
"8505",2705,"columba","Fold-71","Rep-5","J48","R-ee",0.684441589035229,0.862293761076225,0.747474747474748
"8506",2706,"columba","Fold-71","Rep-5","J48","R-dd",0.684441589035229,0.638682358662546,0.505050505050505
"8507",2707,"columba","Fold-71","Rep-5","Ridor","R-non-EA",0.660402612699432,0.535572619597314,0.242424242424242
"8508",2708,"columba","Fold-71","Rep-5","Ridor","R-ad",0.660402612699432,0.624406556557345,0.434343434343434
"8509",2709,"columba","Fold-71","Rep-5","Ridor","R-ee",0.660402612699432,0.624406556557345,0.434343434343434
"8510",2710,"columba","Fold-71","Rep-5","Ridor","R-dd",0.660402612699432,0.576534000066904,0.434343434343434
