"","X","Dataset","Fold","Repeat","Method","MethodType","AUC","Popt","ACC"
"240",240,"bugzilla","Fold-51","Rep-1","SimpleLogistic","R-ad",0.707661831163203,0.649711345769611,0.335403726708075
"241",241,"bugzilla","Fold-51","Rep-1","SimpleLogistic","R-ee",0.707661831163203,0.934722559593289,0.782608695652174
"242",242,"bugzilla","Fold-51","Rep-1","SimpleLogistic","R-dd",0.707661831163203,0.727610080266098,0.633540372670807
"243",243,"bugzilla","Fold-51","Rep-1","LMT","R-non-EA",0.745589236705805,0.69635137622926,0.254658385093168
"244",244,"bugzilla","Fold-51","Rep-1","LMT","R-ad",0.745589236705805,0.711116639679956,0.254658385093168
"245",245,"bugzilla","Fold-51","Rep-1","LMT","R-ee",0.745589236705805,0.927857355785908,0.77639751552795
"246",246,"bugzilla","Fold-51","Rep-1","LMT","R-dd",0.745589236705805,0.808742896301304,0.68944099378882
"247",247,"bugzilla","Fold-51","Rep-1","RBFNetwork","R-non-EA",0.567889643218258,0.284441404884199,0.105590062111801
"248",248,"bugzilla","Fold-51","Rep-1","RBFNetwork","R-ad",0.567889643218258,0.543174675464344,0.37888198757764
"249",249,"bugzilla","Fold-51","Rep-1","RBFNetwork","R-ee",0.567889643218258,0.92556237071247,0.751552795031056
"250",250,"bugzilla","Fold-51","Rep-1","RBFNetwork","R-dd",0.567889643218258,0.45968786791734,0.37888198757764
"251",251,"bugzilla","Fold-51","Rep-1","JRip","R-non-EA",0.667887579703267,0.651707800322637,0.236024844720497
"252",252,"bugzilla","Fold-51","Rep-1","JRip","R-ad",0.667887579703267,0.763052713411395,0.285714285714286
"253",253,"bugzilla","Fold-51","Rep-1","JRip","R-ee",0.667887579703267,0.929252999008396,0.770186335403727
"254",254,"bugzilla","Fold-51","Rep-1","JRip","R-dd",0.667887579703267,0.786325348722888,0.652173913043478
"255",255,"bugzilla","Fold-51","Rep-1","Logistic","R-non-EA",0.715565093580405,0.45202158218004,0.149068322981366
"256",256,"bugzilla","Fold-51","Rep-1","Logistic","R-ad",0.715565093580405,0.564602371835189,0.242236024844721
"257",257,"bugzilla","Fold-51","Rep-1","Logistic","R-ee",0.715565093580405,0.936081448897632,0.77639751552795
"258",258,"bugzilla","Fold-51","Rep-1","Logistic","R-dd",0.715565093580405,0.667724442098377,0.571428571428571
"259",259,"bugzilla","Fold-51","Rep-1","RandomForest","R-non-EA",0.766698995068199,0.71230801173202,0.304347826086957
"260",260,"bugzilla","Fold-51","Rep-1","RandomForest","R-ad",0.766698995068199,0.726197935453309,0.329192546583851
"261",261,"bugzilla","Fold-51","Rep-1","RandomForest","R-ee",0.766698995068199,0.935625652001525,0.77639751552795
"262",262,"bugzilla","Fold-51","Rep-1","RandomForest","R-dd",0.766698995068199,0.763344242773955,0.614906832298137
"263",263,"bugzilla","Fold-51","Rep-1","SMO","R-non-EA",0.644301603351148,0.561424295914303,0.335403726708075
"264",264,"bugzilla","Fold-51","Rep-1","SMO","R-ad",0.644301603351148,0.725211834530496,0.627329192546584
"265",265,"bugzilla","Fold-51","Rep-1","SMO","R-ee",0.644301603351148,0.725211834530496,0.627329192546584
"266",266,"bugzilla","Fold-51","Rep-1","SMO","R-dd",0.644301603351148,0.725211834530496,0.627329192546584
"267",267,"bugzilla","Fold-51","Rep-1","J48","R-non-EA",0.731041456016178,0.697195212788147,0.22360248447205
"268",268,"bugzilla","Fold-51","Rep-1","J48","R-ad",0.731041456016178,0.736597001516754,0.273291925465839
"269",269,"bugzilla","Fold-51","Rep-1","J48","R-ee",0.731041456016178,0.921093412423033,0.77639751552795
"270",270,"bugzilla","Fold-51","Rep-1","J48","R-dd",0.731041456016178,0.835224110654251,0.701863354037267
"271",271,"bugzilla","Fold-51","Rep-1","Ridor","R-non-EA",0.615990177668641,0.51375590969093,0.298136645962733
"272",272,"bugzilla","Fold-51","Rep-1","Ridor","R-ad",0.615990177668641,0.859974647853147,0.732919254658385
"273",273,"bugzilla","Fold-51","Rep-1","Ridor","R-ee",0.615990177668641,0.859974647853147,0.732919254658385
"274",274,"bugzilla","Fold-51","Rep-1","Ridor","R-dd",0.615990177668641,0.859318830632381,0.732919254658385
"275",275,"bugzilla","Fold-51","Rep-1","IBk","R-non-EA",0.73615897319494,0.638858482912826,0.236024844720497
"276",276,"bugzilla","Fold-51","Rep-1","IBk","R-ad",0.73615897319494,0.711100137750854,0.298136645962733
"277",277,"bugzilla","Fold-51","Rep-1","IBk","R-ee",0.73615897319494,0.929344508218305,0.782608695652174
"278",278,"bugzilla","Fold-51","Rep-1","IBk","R-dd",0.73615897319494,0.715509839905863,0.546583850931677
"279",279,"bugzilla","Fold-51","Rep-1","NS.UP","R-unsup",0.444687480654547,0.304710483497972,0
"280",280,"bugzilla","Fold-51","Rep-1","ND.UP","R-unsup",0.429757949691505,0.322079263773451,0
"281",281,"bugzilla","Fold-51","Rep-1","NF.UP","R-unsup",0.377024824085347,0.648944517296894,0.0124223602484472
"282",282,"bugzilla","Fold-51","Rep-1","Entropy.UP","R-unsup",0.396153608055963,0.513334867179405,0.0124223602484472
"283",283,"bugzilla","Fold-51","Rep-1","LT.UP","R-unsup",0.579238975671158,0.795512039981544,0.552795031055901
"284",284,"bugzilla","Fold-51","Rep-1","FIX.UP","R-unsup",0.469377437527084,0.0546651031440047,0
"285",285,"bugzilla","Fold-51","Rep-1","NDEV.UP","R-unsup",0.547099729679536,0.583433301856623,0.434782608695652
"286",286,"bugzilla","Fold-51","Rep-1","AGE.UP","R-unsup",0.589855760302099,0.748948267836901,0.434782608695652
"287",287,"bugzilla","Fold-51","Rep-1","NUC.UP","R-unsup",0.395658364458018,0.642928650571589,0.0248447204968944
"288",288,"bugzilla","Fold-51","Rep-1","EXP.UP","R-unsup",0.484523637564227,0.656691311050779,0.397515527950311
"289",289,"bugzilla","Fold-51","Rep-1","REXP.UP","R-unsup",0.479447390685293,0.684240884884016,0.391304347826087
"290",290,"bugzilla","Fold-51","Rep-1","SEXP.UP","R-unsup",0.514764449763727,0.680957798342499,0.403726708074534
"291",291,"bugzilla","Fold-61","Rep-1","EALR","EALR",0.518525437449405,0.719001051427289,0.364779874213836
"293",293,"bugzilla","Fold-61","Rep-1","NaiveBayes","R-non-EA",0.668368723664819,0.416566007229283,0.0691823899371069
"294",294,"bugzilla","Fold-61","Rep-1","NaiveBayes","R-ad",0.668368723664819,0.522402359271475,0.320754716981132
"295",295,"bugzilla","Fold-61","Rep-1","NaiveBayes","R-ee",0.668368723664819,0.918921255398962,0.779874213836478
"296",296,"bugzilla","Fold-61","Rep-1","NaiveBayes","R-dd",0.668368723664819,0.479133807069715,0.408805031446541
"297",297,"bugzilla","Fold-61","Rep-1","SimpleLogistic","R-non-EA",0.740041928721174,0.532957589189818,0.150943396226415
"298",298,"bugzilla","Fold-61","Rep-1","SimpleLogistic","R-ad",0.740041928721174,0.604703095340638,0.264150943396226
"299",299,"bugzilla","Fold-61","Rep-1","SimpleLogistic","R-ee",0.740041928721174,0.947104826549068,0.842767295597484
"300",300,"bugzilla","Fold-61","Rep-1","SimpleLogistic","R-dd",0.740041928721174,0.655007267400331,0.559748427672956
"301",301,"bugzilla","Fold-61","Rep-1","LMT","R-non-EA",0.767295597484277,0.636707845738129,0.20125786163522
"302",302,"bugzilla","Fold-61","Rep-1","LMT","R-ad",0.767295597484277,0.667643844751204,0.251572327044025
"303",303,"bugzilla","Fold-61","Rep-1","LMT","R-ee",0.767295597484277,0.948986274318278,0.842767295597484
"304",304,"bugzilla","Fold-61","Rep-1","LMT","R-dd",0.767295597484277,0.669477978402418,0.578616352201258
"305",305,"bugzilla","Fold-61","Rep-1","RBFNetwork","R-non-EA",0.611474354982668,0.757942372005362,0.477987421383648
"306",306,"bugzilla","Fold-61","Rep-1","RBFNetwork","R-ad",0.611474354982668,0.888795660753772,0.672955974842767
"307",307,"bugzilla","Fold-61","Rep-1","RBFNetwork","R-ee",0.611474354982668,0.938659267271902,0.817610062893082
"308",308,"bugzilla","Fold-61","Rep-1","RBFNetwork","R-dd",0.611474354982668,0.730498479070988,0.641509433962264
"309",309,"bugzilla","Fold-61","Rep-1","JRip","R-non-EA",0.67518733005376,0.557473221296523,0.220125786163522
"310",310,"bugzilla","Fold-61","Rep-1","JRip","R-ad",0.67518733005376,0.7599060060142,0.289308176100629
"311",311,"bugzilla","Fold-61","Rep-1","JRip","R-ee",0.67518733005376,0.944473386356565,0.849056603773585
"312",312,"bugzilla","Fold-61","Rep-1","JRip","R-dd",0.67518733005376,0.664701340634206,0.566037735849057
"313",313,"bugzilla","Fold-61","Rep-1","Logistic","R-non-EA",0.740996741183552,0.537082465454794,0.163522012578616
"314",314,"bugzilla","Fold-61","Rep-1","Logistic","R-ad",0.740996741183552,0.605563433696165,0.251572327044025
"315",315,"bugzilla","Fold-61","Rep-1","Logistic","R-ee",0.740996741183552,0.947420474949744,0.842767295597484
"316",316,"bugzilla","Fold-61","Rep-1","Logistic","R-dd",0.740996741183552,0.6495814875022,0.553459119496855
"317",317,"bugzilla","Fold-61","Rep-1","RandomForest","R-non-EA",0.779604375531893,0.721252174181089,0.213836477987421
"318",318,"bugzilla","Fold-61","Rep-1","RandomForest","R-ad",0.779604375531893,0.739857748265391,0.308176100628931
"319",319,"bugzilla","Fold-61","Rep-1","RandomForest","R-ee",0.779604375531893,0.956235382185815,0.861635220125786
"320",320,"bugzilla","Fold-61","Rep-1","RandomForest","R-dd",0.779604375531893,0.729148459831474,0.647798742138365
"321",321,"bugzilla","Fold-61","Rep-1","SMO","R-non-EA",0.667849803848309,0.535081831064564,0.276729559748428
"322",322,"bugzilla","Fold-61","Rep-1","SMO","R-ad",0.667849803848309,0.69651437719677,0.60377358490566
"323",323,"bugzilla","Fold-61","Rep-1","SMO","R-ee",0.667849803848309,0.696507828474767,0.60377358490566
"324",324,"bugzilla","Fold-61","Rep-1","SMO","R-dd",0.667849803848309,0.696507828474767,0.60377358490566
"325",325,"bugzilla","Fold-61","Rep-1","J48","R-non-EA",0.732818564875355,0.685689503099448,0.213836477987421
"326",326,"bugzilla","Fold-61","Rep-1","J48","R-ad",0.732818564875355,0.722406713919598,0.320754716981132
"327",327,"bugzilla","Fold-61","Rep-1","J48","R-ee",0.732818564875355,0.920640622293629,0.811320754716981
"328",328,"bugzilla","Fold-61","Rep-1","J48","R-dd",0.732818564875355,0.723027369403246,0.622641509433962
"329",329,"bugzilla","Fold-61","Rep-1","Ridor","R-non-EA",0.620679992527555,0.447188813768304,0.119496855345912
"330",330,"bugzilla","Fold-61","Rep-1","Ridor","R-ad",0.620679992527555,0.879605839171448,0.779874213836478
"331",331,"bugzilla","Fold-61","Rep-1","Ridor","R-ee",0.620679992527555,0.879599290449444,0.779874213836478
"332",332,"bugzilla","Fold-61","Rep-1","Ridor","R-dd",0.620679992527555,0.879599290449444,0.779874213836478
"333",333,"bugzilla","Fold-61","Rep-1","IBk","R-non-EA",0.753097951304564,0.693227082183479,0.314465408805031
"334",334,"bugzilla","Fold-61","Rep-1","IBk","R-ad",0.753097951304564,0.738342210373287,0.314465408805031
"335",335,"bugzilla","Fold-61","Rep-1","IBk","R-ee",0.753097951304564,0.947850398463541,0.842767295597484
"336",336,"bugzilla","Fold-61","Rep-1","IBk","R-dd",0.753097951304564,0.652802640077023,0.559748427672956
"337",337,"bugzilla","Fold-61","Rep-1","NS.UP","R-unsup",0.415934989725388,0.429450290626093,0
"338",338,"bugzilla","Fold-61","Rep-1","ND.UP","R-unsup",0.405764161321793,0.42974662021558,0
"339",339,"bugzilla","Fold-61","Rep-1","NF.UP","R-unsup",0.665877908545572,0.573585533441212,0
"340",340,"bugzilla","Fold-61","Rep-1","Entropy.UP","R-unsup",0.361178570687257,0.4804525560606,0
"341",341,"bugzilla","Fold-61","Rep-1","LT.UP","R-unsup",0.645847603628287,0.736353036554567,0.471698113207547
"342",342,"bugzilla","Fold-61","Rep-1","FIX.UP","R-unsup",0.451304564418706,0.0573311142608266,0
"343",343,"bugzilla","Fold-61","Rep-1","NDEV.UP","R-unsup",0.583836685555348,0.549035520934235,0.251572327044025
"344",344,"bugzilla","Fold-61","Rep-1","AGE.UP","R-unsup",0.550439006164767,0.721713695800804,0.345911949685535
"345",345,"bugzilla","Fold-61","Rep-1","NUC.UP","R-unsup",0.36028602860286,0.573129578670214,0.00628930817610063
"346",346,"bugzilla","Fold-61","Rep-1","EXP.UP","R-unsup",0.576436888971916,0.631860482118273,0.257861635220126
"347",347,"bugzilla","Fold-61","Rep-1","REXP.UP","R-unsup",0.580422193162712,0.644508847487697,0.29559748427673
"348",348,"bugzilla","Fold-61","Rep-1","SEXP.UP","R-unsup",0.530595512381427,0.647541724407675,0.289308176100629
"349",349,"bugzilla","Fold-71","Rep-1","EALR","EALR",0.470020722552393,0.748366478974534,0.423913043478261
"351",351,"bugzilla","Fold-71","Rep-1","NaiveBayes","R-non-EA",0.694498748827025,0.250240755526237,0.0760869565217391
"352",352,"bugzilla","Fold-71","Rep-1","NaiveBayes","R-ad",0.694498748827025,0.515601427467844,0.28804347826087
"353",353,"bugzilla","Fold-71","Rep-1","NaiveBayes","R-ee",0.694498748827025,0.91628320952825,0.744565217391304
"354",354,"bugzilla","Fold-71","Rep-1","NaiveBayes","R-dd",0.694498748827025,0.494858291265402,0.380434782608696
"355",355,"bugzilla","Fold-71","Rep-1","SimpleLogistic","R-non-EA",0.729687988739443,0.508602463633706,0.108695652173913
"356",356,"bugzilla","Fold-71","Rep-1","SimpleLogistic","R-ad",0.729687988739443,0.633180741640467,0.217391304347826
"357",357,"bugzilla","Fold-71","Rep-1","SimpleLogistic","R-ee",0.729687988739443,0.945526292335054,0.809782608695652
"358",358,"bugzilla","Fold-71","Rep-1","SimpleLogistic","R-dd",0.729687988739443,0.7340556121325,0.58695652173913
"359",359,"bugzilla","Fold-71","Rep-1","LMT","R-non-EA",0.729687988739443,0.508602463633706,0.108695652173913
"360",360,"bugzilla","Fold-71","Rep-1","LMT","R-ad",0.729687988739443,0.633180741640467,0.217391304347826
"361",361,"bugzilla","Fold-71","Rep-1","LMT","R-ee",0.729687988739443,0.945526292335054,0.809782608695652
"362",362,"bugzilla","Fold-71","Rep-1","LMT","R-dd",0.729687988739443,0.7340556121325,0.58695652173913
"363",363,"bugzilla","Fold-71","Rep-1","RBFNetwork","R-non-EA",0.618235846105724,0.259547097613395,0.146739130434783
"364",364,"bugzilla","Fold-71","Rep-1","RBFNetwork","R-ad",0.618235846105724,0.575038902454385,0.385869565217391
"365",365,"bugzilla","Fold-71","Rep-1","RBFNetwork","R-ee",0.618235846105724,0.93910745225541,0.798913043478261
"366",366,"bugzilla","Fold-71","Rep-1","RBFNetwork","R-dd",0.618235846105724,0.478887317723202,0.385869565217391
"367",367,"bugzilla","Fold-71","Rep-1","JRip","R-non-EA",0.661068970910228,0.554773294831601,0.16304347826087
"368",368,"bugzilla","Fold-71","Rep-1","JRip","R-ad",0.661068970910228,0.682560758585444,0.396739130434783
"369",369,"bugzilla","Fold-71","Rep-1","JRip","R-ee",0.661068970910228,0.941003980967939,0.804347826086957
"370",370,"bugzilla","Fold-71","Rep-1","JRip","R-dd",0.661068970910228,0.571948864614329,0.396739130434783
"371",371,"bugzilla","Fold-71","Rep-1","Logistic","R-non-EA",0.745679543321864,0.410670062570772,0.0923913043478261
"372",372,"bugzilla","Fold-71","Rep-1","Logistic","R-ad",0.745679543321864,0.568592266479387,0.195652173913043
"373",373,"bugzilla","Fold-71","Rep-1","Logistic","R-ee",0.745679543321864,0.946441217138548,0.815217391304348
"374",374,"bugzilla","Fold-71","Rep-1","Logistic","R-dd",0.745679543321864,0.700336284367229,0.576086956521739
"375",375,"bugzilla","Fold-71","Rep-1","RandomForest","R-non-EA",0.774124178917735,0.636524691064811,0.157608695652174
"376",376,"bugzilla","Fold-71","Rep-1","RandomForest","R-ad",0.774124178917735,0.682564818790007,0.298913043478261
"377",377,"bugzilla","Fold-71","Rep-1","RandomForest","R-ee",0.774124178917735,0.953095386064477,0.793478260869565
"378",378,"bugzilla","Fold-71","Rep-1","RandomForest","R-dd",0.774124178917735,0.733882277652294,0.581521739130435
"379",379,"bugzilla","Fold-71","Rep-1","SMO","R-non-EA",0.671645292461683,0.555478344611108,0.228260869565217
"380",380,"bugzilla","Fold-71","Rep-1","SMO","R-ad",0.671645292461683,0.751557550463276,0.597826086956522
"381",381,"bugzilla","Fold-71","Rep-1","SMO","R-ee",0.671645292461683,0.751557550463276,0.597826086956522
"382",382,"bugzilla","Fold-71","Rep-1","SMO","R-dd",0.671645292461683,0.751557550463276,0.597826086956522
"383",383,"bugzilla","Fold-71","Rep-1","J48","R-non-EA",0.723539646543635,0.549097606408122,0.108695652173913
"384",384,"bugzilla","Fold-71","Rep-1","J48","R-ad",0.723539646543635,0.614822437252268,0.195652173913043
"385",385,"bugzilla","Fold-71","Rep-1","J48","R-ee",0.723539646543635,0.920448701747818,0.771739130434783
"386",386,"bugzilla","Fold-71","Rep-1","J48","R-dd",0.723539646543635,0.829482003225555,0.679347826086957
"387",387,"bugzilla","Fold-71","Rep-1","Ridor","R-non-EA",0.606838442289647,0.465949072685616,0.25
"388",388,"bugzilla","Fold-71","Rep-1","Ridor","R-ad",0.606838442289647,0.907736415917821,0.777173913043478
"389",389,"bugzilla","Fold-71","Rep-1","Ridor","R-ee",0.606838442289647,0.900509306423815,0.777173913043478
"390",390,"bugzilla","Fold-71","Rep-1","Ridor","R-dd",0.606838442289647,0.900508681795216,0.777173913043478
"391",391,"bugzilla","Fold-71","Rep-1","IBk","R-non-EA",0.74910071942446,0.554209879623842,0.135869565217391
"392",392,"bugzilla","Fold-71","Rep-1","IBk","R-ad",0.74910071942446,0.630095544498059,0.239130434782609
"393",393,"bugzilla","Fold-71","Rep-1","IBk","R-ee",0.74910071942446,0.942866779804505,0.804347826086957
"394",394,"bugzilla","Fold-71","Rep-1","IBk","R-dd",0.74910071942446,0.668911061351423,0.505434782608696
"395",395,"bugzilla","Fold-71","Rep-1","NS.UP","R-unsup",0.386739521426337,0.540414331809766,0.00543478260869565
"396",396,"bugzilla","Fold-71","Rep-1","ND.UP","R-unsup",0.376358695652174,0.539545317335798,0.00543478260869565
"397",397,"bugzilla","Fold-71","Rep-1","NF.UP","R-unsup",0.65380630278386,0.785345274922401,0.489130434782609
"398",398,"bugzilla","Fold-71","Rep-1","Entropy.UP","R-unsup",0.363465749139819,0.632726792878712,0.527173913043478
"399",399,"bugzilla","Fold-71","Rep-1","LT.UP","R-unsup",0.595362840162653,0.808567718641389,0.581521739130435
"400",400,"bugzilla","Fold-71","Rep-1","FIX.UP","R-unsup",0.432729903034095,0.0302632575447331,0
"401",401,"bugzilla","Fold-71","Rep-1","NDEV.UP","R-unsup",0.553732014388489,0.605973948401078,0.369565217391304
"402",402,"bugzilla","Fold-71","Rep-1","AGE.UP","R-unsup",0.542070691273069,0.781986334488272,0.445652173913043
"403",403,"bugzilla","Fold-71","Rep-1","NUC.UP","R-unsup",0.360435564591805,0.777189967273706,0.543478260869565
"404",404,"bugzilla","Fold-71","Rep-1","EXP.UP","R-unsup",0.494750938379731,0.590380874935061,0.320652173913043
"405",405,"bugzilla","Fold-71","Rep-1","REXP.UP","R-unsup",0.492923052862058,0.607010519350142,0.320652173913043
"406",406,"bugzilla","Fold-71","Rep-1","SEXP.UP","R-unsup",0.513107991867376,0.644195286834438,0.358695652173913
"407",407,"bugzilla","Fold-81","Rep-1","EALR","EALR",0.478472039905487,0.722380469472439,0.502958579881657
"409",409,"bugzilla","Fold-81","Rep-1","NaiveBayes","R-non-EA",0.688167699981824,0.34524384695363,0.159763313609467
"410",410,"bugzilla","Fold-81","Rep-1","NaiveBayes","R-ad",0.688167699981824,0.629809778191636,0.289940828402367
"411",411,"bugzilla","Fold-81","Rep-1","NaiveBayes","R-ee",0.688167699981824,0.926718246416885,0.78698224852071
"412",412,"bugzilla","Fold-81","Rep-1","NaiveBayes","R-dd",0.688167699981824,0.440556534778735,0.36094674556213
"413",413,"bugzilla","Fold-81","Rep-1","SimpleLogistic","R-non-EA",0.693095300603833,0.534931684346023,0.136094674556213
"414",414,"bugzilla","Fold-81","Rep-1","SimpleLogistic","R-ad",0.693095300603833,0.653046960708679,0.218934911242604
"415",415,"bugzilla","Fold-81","Rep-1","SimpleLogistic","R-ee",0.693095300603833,0.951546068225483,0.857988165680473
"416",416,"bugzilla","Fold-81","Rep-1","SimpleLogistic","R-dd",0.693095300603833,0.725485232670343,0.621301775147929
"417",417,"bugzilla","Fold-81","Rep-1","LMT","R-non-EA",0.693095300603833,0.534931684346023,0.136094674556213
"418",418,"bugzilla","Fold-81","Rep-1","LMT","R-ad",0.693095300603833,0.653046960708679,0.218934911242604
"419",419,"bugzilla","Fold-81","Rep-1","LMT","R-ee",0.693095300603833,0.951546068225483,0.857988165680473
"420",420,"bugzilla","Fold-81","Rep-1","LMT","R-dd",0.693095300603833,0.725485232670343,0.621301775147929
